mean_dist_day,mean_over_speed_perc,Cluster
205.43,7,0
185.52,16,0
188.19,3,0
179.74,11,0
217.21,8,0
170.23,13,0
180.18,11,0
191.03,1,0
199.33,9,0
206.15,14,0
170.85,16,0
137.67,4,0
197.27,14,0
148.83,1,0
181.67,8,0
166.1,18,0
185.73,3,0
184.66,8,0
175.8,7,0
189.2,4,0
205.78,9,0
156.87,16,0
185.54,8,0
186.14,11,0
183.3,16,0
190.39,13,0
166.15,11,0
162.71,10,0
189.62,8,0
212.42,7,0
186.3,9,0
152.55,17,0
174.29,10,0
146.35,16,0
134.81,20,0
191.22,8,0
187.7,17,0
219.29,17,0
206.59,10,0
218.79,8,0
171.7,14,0
168.33,10,0
160.71,11,0
217.76,4,0
140.49,7,0
170.73,11,0
196.13,17,0
170.58,22,0
160.52,19,0
181.77,18,0
195.7,12,0
159.86,9,0
162.96,22,0
177.53,4,0
179.4,2,0
156.38,6,0
196.12,8,0
204.96,7,0
184.1,19,0
186.88,9,0
193.86,6,0
171.51,8,0
169.25,9,0
155.86,6,0
176.54,3,0
168.36,13,0
149.91,5,0
189.38,6,0
194.15,12,0
186.47,10,0
185.5,13,0
186.69,15,0
179.23,6,0
158.05,8,0
189.13,6,0
181.82,6,0
150.31,14,0
177.95,8,0
160.49,6,0
184.62,6,0
197.02,8,0
184.32,11,0
195.47,14,0
191.27,8,0
208.19,17,0
178.37,6,0
169.24,4,0
166.62,14,0
189.78,17,0
145.39,15,0
164.47,10,0
163.39,6,0
159.11,15,0
169.56,17,0
188.25,18,0
184.12,7,0
199.37,7,0
175.81,8,0
175.06,9,0
190.85,9,0
188.89,1,0
192.77,14,0
179.24,7,0
170.86,7,0
171.29,19,0
168.9,5,0
161.76,5,0
169.54,12,0
173.72,10,0
180.98,8,0
181.89,17,0
172.85,13,0
244.79,9,0
176.79,8,0
148.44,7,0
216.66,9,0
161.14,10,0
183.38,3,0
175.29,11,0
167.02,10,0
234.09,7,0
168.98,14,0
242.37,15,0
160.78,11,0
190.56,11,0
195.33,14,0
196.23,4,0
209.76,15,0
172.78,5,0
201.99,15,0
162.56,13,0
191.81,7,0
170.72,1,0
189.45,21,0
189.77,16,0
201.69,14,0
191.59,12,0
154.93,14,0
149.19,16,0
165.07,12,0
156.57,7,0
162.34,9,0
177.82,12,0
205.07,15,0
155.83,10,0
181.53,13,0
195.87,3,0
170.3,6,0
167.89,15,0
187.17,7,0
153.81,18,0
164.53,7,0
174.81,13,0
152.1,10,0
157.26,18,0
203.03,10,0
172.78,8,0
164.95,11,0
182.99,5,0
170.9,0,0
150.57,15,0
187.45,4,0
135.98,14,0
187.55,5,0
241.71,22,0
168.04,12,0
156.01,14,0
189.75,9,0
178.42,3,0
211.26,6,0
171.7,12,0
145.07,6,0
194.55,6,0
157.26,10,0
153.34,9,0
193.78,6,0
200.72,20,0
193.21,14,0
176.23,16,0
172.11,12,0
193.31,8,0
174.3,12,0
164.4,10,0
162.68,5,0
173.55,3,0
172.15,8,0
202.84,17,0
197.95,10,0
167.21,5,0
136.52,13,0
199.92,0,0
152.09,24,0
170.87,15,0
137.16,16,0
164.38,8,0
212.41,12,0
163.36,15,0
158.31,4,0
162.26,14,0
211.99,6,0
160.26,20,0
228.96,13,0
182.69,11,0
162.8,11,0
193.58,16,0
161.26,10,0
201.12,19,0
181.35,13,0
168.64,9,0
175.58,9,0
160.2,9,0
192.22,6,0
197.6,10,0
189.82,7,0
205.8,13,0
193.33,12,0
132.03,15,0
190.33,14,0
173.9,11,0
179.11,6,0
209.64,7,0
161.9,15,0
166.62,9,0
161.64,10,0
162.9,10,0
178.88,10,0
171.97,12,0
179.56,17,0
188.59,16,0
151.09,13,0
194.87,8,0
200.21,5,0
196.39,6,0
193.05,11,0
183.61,6,0
166.8,8,0
190.45,14,0
184.29,7,0
197.44,15,0
170.72,7,0
168.56,5,0
168.22,9,0
165.22,16,0
143.37,10,0
224.24,16,0
173.49,8,0
190.04,16,0
178.39,11,0
194.68,2,0
170.72,1,0
181.64,17,0
207.34,9,0
189.85,9,0
142.83,5,0
168.14,1,0
161.94,9,0
151.65,1,0
177.29,10,0
173.02,3,0
182.6,10,0
208.78,11,0
160.5,14,0
170.45,1,0
164.37,7,0
180.1,14,0
192.31,12,0
167.88,6,0
231.57,13,0
189.68,10,0
192.61,10,0
218.21,11,0
168.88,14,0
150.0,8,0
178.17,10,0
190.84,1,0
211.34,15,0
161.98,9,0
208.42,7,0
185.7,17,0
165.15,9,0
166.68,14,0
213.12,3,0
217.91,3,0
159.47,22,0
176.44,5,0
173.35,6,0
194.1,4,0
176.01,16,0
193.08,9,0
180.84,21,0
191.52,9,0
141.96,15,0
154.33,3,0
185.15,10,0
185.38,7,0
208.96,18,0
176.97,4,0
162.58,1,0
184.14,9,0
154.74,1,0
180.91,11,0
184.74,1,0
186.24,4,0
181.3,11,0
180.36,13,0
163.72,6,0
177.04,6,0
154.59,19,0
196.37,17,0
219.84,15,0
189.97,3,0
168.09,5,0
190.94,20,0
192.12,16,0
218.67,1,0
188.26,14,0
200.32,9,0
188.22,12,0
207.01,18,0
173.38,11,0
161.51,5,0
169.75,5,0
169.66,11,0
150.46,14,0
176.96,23,0
200.62,8,0
197.08,14,0
196.95,11,0
116.58,4,2
174.58,5,0
187.16,11,0
184.46,4,0
170.72,15,0
168.24,10,0
187.67,17,0
218.58,9,0
155.02,9,0
153.84,9,0
180.65,16,0
168.76,7,0
153.5,1,0
159.53,15,0
207.44,13,0
229.3,15,0
180.6,13,0
165.09,4,0
205.4,11,0
171.19,10,0
188.24,3,0
189.25,7,0
160.94,13,0
185.58,3,0
171.79,6,0
179.7,9,0
193.68,8,0
195.95,4,0
169.72,6,0
207.05,13,0
205.62,11,0
166.64,11,0
168.34,9,0
185.5,13,0
191.31,7,0
140.59,3,0
188.61,9,0
167.46,11,0
186.26,4,0
188.34,18,0
157.73,12,0
175.69,16,0
134.54,10,0
190.28,10,0
168.01,3,0
188.49,11,0
164.43,12,0
186.42,14,0
201.97,17,0
201.38,1,0
196.34,9,0
171.64,16,0
183.96,6,0
192.31,8,0
180.63,12,0
194.13,11,0
175.76,5,0
163.89,8,0
164.29,12,0
170.9,15,0
166.87,15,0
164.77,6,0
184.45,12,0
191.82,7,0
183.61,14,0
171.42,4,0
186.55,8,0
200.37,6,0
166.72,9,0
192.38,10,0
151.88,4,0
196.56,1,0
172.43,11,0
169.64,9,0
177.33,1,0
156.76,15,0
165.76,5,0
176.43,11,0
159.11,16,0
186.67,15,0
169.32,10,0
177.78,11,0
180.73,1,0
202.18,1,0
159.31,10,0
166.8,10,0
177.09,7,0
170.6,3,0
190.14,13,0
201.05,9,0
174.91,14,0
168.01,15,0
152.99,6,0
145.17,15,0
174.44,9,0
181.52,14,0
185.27,9,0
176.37,11,0
159.92,15,0
150.21,1,0
152.6,15,0
197.71,9,0
174.78,4,0
156.2,4,0
174.5,6,0
210.4,10,0
200.05,9,0
164.96,5,0
176.5,11,0
192.86,21,0
188.22,8,0
178.57,17,0
203.38,8,0
192.32,14,0
176.15,9,0
156.61,20,0
176.51,14,0
190.66,7,0
154.62,5,0
162.97,15,0
207.96,7,0
176.65,11,0
164.56,0,0
203.41,7,0
182.19,15,0
201.68,16,0
135.38,8,0
153.45,1,0
182.71,11,0
177.44,4,0
208.52,5,0
175.58,11,0
161.6,6,0
168.09,12,0
168.77,10,0
158.86,14,0
182.16,6,0
199.42,8,0
172.99,10,0
182.44,10,0
166.96,8,0
153.58,12,0
185.68,18,0
214.8,20,0
185.39,20,0
169.35,19,0
181.75,10,0
159.89,17,0
196.52,12,0
169.65,14,0
192.21,8,0
180.29,20,0
222.08,11,0
165.1,13,0
212.75,9,0
170.64,13,0
196.2,14,0
189.99,12,0
208.96,10,0
219.39,1,0
188.25,10,0
187.13,12,0
187.28,8,0
192.74,13,0
211.2,8,0
189.88,9,0
165.58,6,0
191.88,7,0
194.22,12,0
167.22,2,0
185.37,14,0
203.8,22,0
167.05,10,0
177.48,19,0
170.22,16,0
209.76,18,0
160.04,10,0
176.17,5,0
170.91,12,0
176.14,5,0
168.03,9,0
